country,iso,year,debt,inflation,reserves,current_account,fdi,gdp_growth,region
Lesotho,LS,2016,42.0604324864983,6.59650490696543,5.24612310765962,-10.5017567713342,3.74733057423782,3.60890731687714,Southern Africa
Lesotho,LS,2015,33.1383846153849,3.21844513655931,5.5440508629916,-5.73228396984582,4.79809498524625,3.12406678044546,Southern Africa
Lesotho,LS,2014,33.0174927862044,5.37028961008587,5.58481743325538,-8.42016664486882,3.86963158626919,1.71054990545476,Southern Africa
Lesotho,LS,2013,33.208634984126,4.86511899496385,5.24853993646855,-10.7579867652524,2.13033827559342,1.79252555575545,Southern Africa
Lesotho,LS,2012,32.1837873350535,6.05143662139967,4.15271259328428,-18.765252030753,2.28650169667391,6.33408374679448,Southern Africa
Lesotho,LS,2011,27.1308905908949,5.0366305210156,3.820089792664,-11.8566683946226,2.3716015763829,4.61641394528752,Southern Africa
Lesotho,LS,2010,29.563599276758,-2.40524254598706,7.13410357225932,-11.0020417569816,0.425490583298807,5.26967078056286,Southern Africa
Liberia,LR,2012,20.3179952529254,6.83178703418548,2.47758389154142,-59.9955509928998,82.7471577822006,7.99381444555367,Western Africa
Liberia,LR,2011,21.7306088407006,8.488167518494,2.30706901761288,-52.4853470186806,86.9894467611897,8.20076822497064,Western Africa
Lithuania,LT,2022,35.9357842383235,19.7050461518394,0.958397860211123,-6.08497389220301,3.40588108209325,2.53752500887173,Northern Europe
Lithuania,LT,2021,47.9378829041006,4.68354420903453,1.23527388135068,1.46940668521304,3.74064234382321,6.38001676204321,Northern Europe
Lithuania,LT,2020,52.3554078518907,1.19989444983569,1.47473854045892,7.22470104088845,7.94344900363669,0.0428140173486753,Northern Europe
Lithuania,LT,2019,41.7982343469891,2.33450937988027,1.43532203576933,3.73752991159912,6.23035300556358,4.67735155796807,Northern Europe
Lithuania,LT,2018,38.0791689976833,2.69792779208394,1.6347221501514,0.309996924920131,2.39550085067311,4.9183697945524,Northern Europe
Lithuania,LT,2017,44.8859433184755,3.72288862303707,1.44881422984276,1.08697261761581,2.89745572307538,4.61224314600778,Northern Europe
Lithuania,LT,2016,47.7462820347167,0.905525075460342,0.998242136815764,-1.01460897973493,2.7403147410033,2.67192019895775,Northern Europe
Lithuania,LT,2015,49.4373317773801,-0.884097405500596,0.648535600083203,-2.51745557937896,2.49622116332616,2.83280857741104,Northern Europe
